study,trial,seed,unknown_byte_count,unknown_bytes,unknown_bits,plaintext,key,ciphertext,status,satisfiable,correct,candidate_valid,recovered_key,build_time,solve_time,total_time,timeout_seconds,variables,clauses,error
single,18,2026092218,1,7,8,34BF12C972B1D02EE2BC8590AEA7D4C0,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,975FC69B181F7D532607A0C4EE3BC582,SAT,True,True,True,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,0.45341562499925203,4.214432333001241,4.669613415999265,60,20736,343416,
single,18,2026092218,1,8,8,34BF12C972B1D02EE2BC8590AEA7D4C0,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,975FC69B181F7D532607A0C4EE3BC582,SAT,True,True,True,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,0.46629891699922155,5.793090250001114,6.261130500000945,60,20736,343416,
single,18,2026092218,1,9,8,34BF12C972B1D02EE2BC8590AEA7D4C0,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,975FC69B181F7D532607A0C4EE3BC582,SAT,True,True,True,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,0.45058666599834396,5.422595000000001,5.874957957999868,60,20736,343416,
single,18,2026092218,1,10,8,34BF12C972B1D02EE2BC8590AEA7D4C0,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,975FC69B181F7D532607A0C4EE3BC582,SAT,True,True,True,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,0.45797325000057754,5.411798625000301,5.8715114160004305,60,20736,343416,
single,18,2026092218,1,11,8,34BF12C972B1D02EE2BC8590AEA7D4C0,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,975FC69B181F7D532607A0C4EE3BC582,SAT,True,True,True,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,0.45300475000112783,6.771393958000772,7.226122542000667,60,20736,343416,
single,18,2026092218,1,12,8,34BF12C972B1D02EE2BC8590AEA7D4C0,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,975FC69B181F7D532607A0C4EE3BC582,SAT,True,True,True,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,0.4498498329994618,5.4177320420003525,5.869324042001608,60,20736,343416,
single,18,2026092218,1,13,8,34BF12C972B1D02EE2BC8590AEA7D4C0,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,975FC69B181F7D532607A0C4EE3BC582,SAT,True,True,True,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,0.45435716700012563,6.136728792000213,6.592813665998619,60,20736,343416,
single,18,2026092218,1,14,8,34BF12C972B1D02EE2BC8590AEA7D4C0,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,975FC69B181F7D532607A0C4EE3BC582,SAT,True,True,True,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,0.4517004169993015,5.10602120799922,5.559497249998458,60,20736,343416,
single,18,2026092218,1,15,8,34BF12C972B1D02EE2BC8590AEA7D4C0,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,975FC69B181F7D532607A0C4EE3BC582,SAT,True,True,True,AFFF6FA13CB7D870C4FCDB0A18C2C4E9,0.4566307079985563,6.218500041999505,6.676902457998949,60,20736,343416,
single,19,2026092219,1,0,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.4508118329995341,6.014516208999339,6.4671085410009255,60,20736,343416,
single,19,2026092219,1,1,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.45007504200111725,5.521744291998402,5.9735976249994565,60,20736,343416,
single,19,2026092219,1,2,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.45206654100002197,5.290420583000014,5.744274750000841,60,20736,343416,
single,19,2026092219,1,3,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.45781241599979694,6.001968708998902,6.461503750000702,60,20736,343416,
single,19,2026092219,1,4,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.4531542080003419,6.146134250000614,6.6010625419985445,60,20736,343416,
single,19,2026092219,1,5,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.4516183750001801,4.856265207999968,5.309775625000839,60,20736,343416,
single,19,2026092219,1,6,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.49082329100019706,6.5493042079997394,7.041870249999192,60,20736,343416,
single,19,2026092219,1,7,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.4473247919995629,4.703123957999196,5.152419375001045,60,20736,343416,
single,19,2026092219,1,8,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.4563403329993889,3.914061292000042,4.372428708998996,60,20736,343416,
single,19,2026092219,1,9,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.4724428329991497,5.949490999999398,6.423712458999944,60,20736,343416,
single,19,2026092219,1,10,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.4883706250002433,5.6974207919993205,6.187548207999498,60,20736,343416,
single,19,2026092219,1,11,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.48117370799991477,4.109601541000302,4.592504874999577,60,20736,343416,
single,19,2026092219,1,12,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.46566354099923046,5.254845041999943,5.72228458400059,60,20736,343416,
single,19,2026092219,1,13,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.4649753329995292,4.4946203749987035,4.961380875000032,60,20736,343416,
single,19,2026092219,1,14,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.4632521250005084,5.394730582998818,5.859709083999405,60,20736,343416,
single,19,2026092219,1,15,8,D9A7D73EC4A34530F1AAD872B20EE77A,DF3B7304FA7DAD9ED17CFB10FEDDC168,A5D8BA669769DFCA3ADBF29C8374FC1C,SAT,True,True,True,DF3B7304FA7DAD9ED17CFB10FEDDC168,0.45379345800029114,4.930556166000315,5.3861423329999525,60,20736,343416,
single,20,2026092220,1,0,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.47076033399935113,4.835947874998965,5.308480166000663,60,20736,343416,
single,20,2026092220,1,1,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.46794470900022134,5.988510749999477,6.458346375000474,60,20736,343416,
single,20,2026092220,1,2,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.4697665420007979,6.63600170799873,7.107537333000437,60,20736,343416,
single,20,2026092220,1,3,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.45927725000001374,5.723105499999292,6.184146125000552,60,20736,343416,
single,20,2026092220,1,4,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.4549732920004317,6.071111790999566,6.527844291000292,60,20736,343416,
single,20,2026092220,1,5,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.44724341700020886,6.1287189579998085,6.577789500001018,60,20736,343416,
single,20,2026092220,1,6,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.5140799170003447,6.47139737499856,6.987291916999311,60,20736,343416,
single,20,2026092220,1,7,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.4833394170000247,7.278663958000834,7.763722499999858,60,20736,343416,
single,20,2026092220,1,8,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.4569961670003977,6.040918333999798,6.499673874999644,60,20736,343416,
single,20,2026092220,1,9,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.45204912499866623,7.3171195830000215,7.770914041000651,60,20736,343416,
single,20,2026092220,1,10,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.5263532919998397,5.255390209000325,5.783526332999827,60,20736,343416,
single,20,2026092220,1,11,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.5470927499991376,6.844327167000301,7.393212082999526,60,20736,343416,
single,20,2026092220,1,12,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.4663879169984284,5.680782666000596,6.148899750000055,60,20736,343416,
single,20,2026092220,1,13,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.4519362920000276,5.52972279200003,5.983424959000331,60,20736,343416,
single,20,2026092220,1,14,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.47712116700131446,5.478329166999174,5.957182042000568,60,20736,343416,
single,20,2026092220,1,15,8,4FB6B895DEAFAE1B7115DAC4D34B4DA7,BF2B0836061E87069EEDAC124681D6D3,26AF9B6A40E724CB714CADC6F642E834,SAT,True,True,True,BF2B0836061E87069EEDAC124681D6D3,0.4541134589999274,5.478742749999583,5.9345894170000975,60,20736,343416,
single,21,2026092221,1,0,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.450017499999376,5.088662791999013,5.54046633300095,60,20736,343416,
single,21,2026092221,1,1,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.4581460000008519,5.616320082999664,6.076191000000108,60,20736,343416,
single,21,2026092221,1,2,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.4507885830007581,5.161774915999558,5.614294582999719,60,20736,343416,
single,21,2026092221,1,3,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.4514034999992873,5.948659709001731,6.401901082999757,60,20736,343416,
single,21,2026092221,1,4,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.4496589579994179,4.913711582999895,5.365102167001169,60,20736,343416,
single,21,2026092221,1,5,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.4523273340000742,5.482513708000624,5.936632999999347,60,20736,343416,
single,21,2026092221,1,6,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.45186304100025154,5.856444832999841,6.310047625000152,60,20736,343416,
single,21,2026092221,1,7,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.4552388339998288,4.623872292000669,5.08088833399961,60,20736,343416,
single,21,2026092221,1,8,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.4632054590001644,5.290635249999468,5.755558917000599,60,20736,343416,
single,21,2026092221,1,9,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.4512939579999511,4.021859000000404,4.474901833998956,60,20736,343416,
single,21,2026092221,1,10,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.45736020900039875,5.379742582999825,5.838826916999096,60,20736,343416,
single,21,2026092221,1,11,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.4516414999998233,3.7154624169997987,4.168858707998879,60,20736,343416,
single,21,2026092221,1,12,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.45702929200160725,5.794410459000574,6.253179167000781,60,20736,343416,
single,21,2026092221,1,13,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.4511879999990924,5.729509834000055,6.18242433299929,60,20736,343416,
single,21,2026092221,1,14,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.4546004170006199,5.473518000000695,5.9298942090008495,60,20736,343416,
single,21,2026092221,1,15,8,ADCF5080E7DBE4FF14A141869C1780BA,93CA815C3174A3304553579B0E6C5AD0,A487F91DEB0F245D00A21257905658C4,SAT,True,True,True,93CA815C3174A3304553579B0E6C5AD0,0.4581633339985274,5.752247292000902,6.2121280419996765,60,20736,343416,
single,22,2026092222,1,0,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.45493154200084973,6.180364542000461,6.637012458999379,60,20736,343416,
single,22,2026092222,1,1,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.4574720000000525,6.373994999999923,6.833238916000482,60,20736,343416,
single,22,2026092222,1,2,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.4587805000010121,5.625934667001275,6.086439250000694,60,20736,343416,
single,22,2026092222,1,3,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.45438479199947324,4.769862541999828,5.226011750000907,60,20736,343416,
single,22,2026092222,1,4,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.45846766699833097,6.07549199999994,6.535695291999218,60,20736,343416,
single,22,2026092222,1,5,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.4487322500008304,6.141052625000157,6.591519125000559,60,20736,343416,
single,22,2026092222,1,6,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.4512634579987207,6.279319540999495,6.732311750000008,60,20736,343416,
single,22,2026092222,1,7,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.4491645829984918,5.856259207999756,6.307144790998791,60,20736,343416,
single,22,2026092222,1,8,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.44767904200125486,5.203386082999714,5.652810957999463,60,20736,343416,
single,22,2026092222,1,9,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.447533166001449,5.088418167000782,5.537707790999775,60,20736,343416,
single,22,2026092222,1,10,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.4605156249999709,5.463540208000268,5.925766500000464,60,20736,343416,
single,22,2026092222,1,11,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.44952924999961397,4.524432791000436,4.975724374999118,60,20736,343416,
single,22,2026092222,1,12,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.4577467919989431,5.630877667001187,6.090335584000059,60,20736,343416,
single,22,2026092222,1,13,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.44912475000091945,6.601934416001313,7.052793167000345,60,20736,343416,
single,22,2026092222,1,14,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.44794891700075823,5.1328231249990495,5.582572082999832,60,20736,343416,
single,22,2026092222,1,15,8,A39123AA521D8F4A8725DD7A210BE982,C434CA0370612C68B1A6CF3D07E6E6EE,BA86A27505ACACC92C7F57947AEF364D,SAT,True,True,True,C434CA0370612C68B1A6CF3D07E6E6EE,0.5948549169988837,5.733503792000192,6.330241790999935,60,20736,343416,
single,23,2026092223,1,0,8,BDAC3BE2A98152341E2583A16D288453,DD3568961BAFC6C670BFB7369CA2E8C7,D77547DE474B6C3F06626EF79E27D94F,SAT,True,True,True,DD3568961BAFC6C670BFB7369CA2E8C7,0.5780355420010892,3.903317457999947,4.483079749999888,60,20736,343416,
single,23,2026092223,1,1,8,BDAC3BE2A98152341E2583A16D288453,DD3568961BAFC6C670BFB7369CA2E8C7,D77547DE474B6C3F06626EF79E27D94F,SAT,True,True,True,DD3568961BAFC6C670BFB7369CA2E8C7,0.45751233299961314,7.035233125001469,7.494477415999427,60,20736,343416,
single,23,2026092223,1,2,8,BDAC3BE2A98152341E2583A16D288453,DD3568961BAFC6C670BFB7369CA2E8C7,D77547DE474B6C3F06626EF79E27D94F,SAT,True,True,True,DD3568961BAFC6C670BFB7369CA2E8C7,0.45188804099962,5.495396959000573,5.949049584000022,60,20736,343416,
single,23,2026092223,1,3,8,BDAC3BE2A98152341E2583A16D288453,DD3568961BAFC6C670BFB7369CA2E8C7,D77547DE474B6C3F06626EF79E27D94F,SAT,True,True,True,DD3568961BAFC6C670BFB7369CA2E8C7,0.44964025000081165,6.250357666000127,6.701761166999859,60,20736,343416,
single,23,2026092223,1,4,8,BDAC3BE2A98152341E2583A16D288453,DD3568961BAFC6C670BFB7369CA2E8C7,D77547DE474B6C3F06626EF79E27D94F,SAT,True,True,True,DD3568961BAFC6C670BFB7369CA2E8C7,0.4547948750005162,4.753570166998543,5.210133833001237,60,20736,343416,
single,23,2026092223,1,5,8,BDAC3BE2A98152341E2583A16D288453,DD3568961BAFC6C670BFB7369CA2E8C7,D77547DE474B6C3F06626EF79E27D94F,SAT,True,True,True,DD3568961BAFC6C670BFB7369CA2E8C7,0.4552973750014644,4.615446542000427,5.072480041000745,60,20736,343416,
single,23,2026092223,1,6,8,BDAC3BE2A98152341E2583A16D288453,DD3568961BAFC6C670BFB7369CA2E8C7,D77547DE474B6C3F06626EF79E27D94F,SAT,True,True,True,DD3568961BAFC6C670BFB7369CA2E8C7,0.478358082998966,5.428413666999404,5.90858979100085,60,20736,343416,
single,23,2026092223,1,7,8,BDAC3BE2A98152341E2583A16D288453,DD3568961BAFC6C670BFB7369CA2E8C7,D77547DE474B6C3F06626EF79E27D94F,SAT,True,True,True,DD3568961BAFC6C670BFB7369CA2E8C7,0.45351612500053307,5.983337916000892,6.438567832999979,60,20736,343416,
single,23,2026092223,1,8,8,BDAC3BE2A98152341E2583A16D288453,DD3568961BAFC6C670BFB7369CA2E8C7,D77547DE474B6C3F06626EF79E27D94F,SAT,True,True,True,DD3568961BAFC6C670BFB7369CA2E8C7,0.46472316600011254,4.510905666998951,4.977407958000185,60,20736,343416,
single,23,2026092223,1,9,8,BDAC3BE2A98152341E2583A16D288453,DD3568961BAFC6C670BFB7369CA2E8C7,D77547DE474B6C3F06626EF79E27D94F,SAT,True,True,True,DD3568961BAFC6C670BFB7369CA2E8C7,0.4598000410005625,5.691384332998496,6.152908833000765,60,20736,343416,
single,23,2026092223,1,10,8,BDAC3BE2A98152341E2583A16D288453,DD3568961BAFC6C670BFB7369CA2E8C7,D77547DE474B6C3F06626EF79E27D94F,SAT,True,True,True,DD3568961BAFC6C670BFB7369CA2E8C7,0.4478903330000321,6.568562958998882,7.018171583000367,60,20736,343416,
single,23,2026092223,1,11,8,BDAC3BE2A98152341E2583A16D288453,DD3568961BAFC6C670BFB7369CA2E8C7,D77547DE474B6C3F06626EF79E27D94F,SAT,True,True,True,DD3568961BAFC6C670BFB7369CA2E8C7,0.44712075000097684,6.403705167000226,6.852559290999125,60,20736,343416,
